Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
09/05/2014,140618539,08/21/2014,0600,06,Hollywood,0627,480,BIKE - STOLEN,IC,Invest Cont, 2500      N  BEACHWOOD                    DR,,"(34.1156, -118.3215)"
09/04/2014,141014494,08/20/2014,1200,10,West Valley,1004,480,BIKE - STOLEN,IC,Invest Cont,18300         ROSCOE                       BL,,"(34.2208, -118.5317)"
08/27/2014,140915275,08/15/2014,1900,09,Van Nuys,0939,480,BIKE - STOLEN,IC,Invest Cont,13000         OXNARD                       ST,,"(34.1794, -118.4162)"
08/26/2014,140318449,08/12/2014,0800,03,Southwest,0395,480,BIKE - STOLEN,IC,Invest Cont, 1700      W  MARTIN LUTHER KING JR        BL,,"(34.0109, -118.3089)"
09/07/2014,140618677,08/08/2014,0925,06,Hollywood,0676,480,BIKE - STOLEN,IC,Invest Cont,  700      N  GOWER                        ST,,"(34.0835, -118.3223)"
08/27/2014,141014149,08/04/2014,1200,10,West Valley,1099,480,BIKE - STOLEN,IC,Invest Cont, 3600         ROYAL WOODS                  DR,,"(34.1359, -118.4734)"
08/26/2014,140318448,08/03/2014,0800,03,Southwest,0396,480,BIKE - STOLEN,IC,Invest Cont,  800      W  40TH                         PL,,"(34.0101, -118.2872)"
08/27/2014,140713237,07/27/2014,1800,07,Wilshire,0745,480,BIKE - STOLEN,IC,Invest Cont, 5500         WILSHIRE                     BL,,"(34.0623, -118.3483)"
08/26/2014,140413387,07/15/2014,1200,04,Hollenbeck,0412,480,BIKE - STOLEN,IC,Invest Cont,  300      W  AVENUE 26,,"(34.0798, -118.2184)"
12/31/2014,140128209,12/30/2014,2200,01,Central,0158,480,BIKE - STOLEN,IC,Invest Cont,  900      E  6TH                          ST,,"(34.0398, -118.2413)"
12/31/2014,151504005,12/28/2014,1300,15,N Hollywood,1595,480,BIKE - STOLEN,IC,Invest Cont,11900         SUNSHINE                     TR,,"(34.1382, -118.3905)"
12/30/2014,140418479,12/29/2014,1715,04,Hollenbeck,0457,480,BIKE - STOLEN,IC,Invest Cont,              CESAR E CHAVEZ               AV,   MOTT,"(34.0465, -118.2072)"
12/30/2014,140519180,12/29/2014,1915,05,Harbor,0565,480,BIKE - STOLEN,IC,Invest Cont,  500      W  9TH                          ST,,"(33.7361, -118.2879)"
12/30/2014,140624849,12/29/2014,0830,06,Hollywood,0643,480,BIKE - STOLEN,IC,Invest Cont, 1600      N  FORMOSA                      AV,,"(34.0998, -118.3468)"
12/30/2014,140718029,12/27/2014,0200,07,Wilshire,0765,480,BIKE - STOLEN,IC,Invest Cont, 1300      S  HIGHLAND                     AV,,"(34.0496, -118.3428)"
12/29/2014,140128019,12/28/2014,1400,01,Central,0152,480,BIKE - STOLEN,IC,Invest Cont,  500      S  FLOWER                       ST,,"(34.0516, -118.2561)"
12/29/2014,140519162,12/29/2014,2340,05,Harbor,0532,480,BIKE - STOLEN,IC,Invest Cont,              WILMINGTON                   BL,   PACIFIC COAST                HY,"(33.7901, -118.275)"
12/29/2014,140717991,12/28/2014,2300,07,Wilshire,0767,480,BIKE - STOLEN,IC,Invest Cont, 1400         12TH                         AV,,"(34.0464, -118.3251)"
12/29/2014,141121658,12/21/2014,1800,11,Northeast,1176,480,BIKE - STOLEN,IC,Invest Cont, 1500         BLAKE                        AV,,"(34.0923, -118.2378)"
12/29/2014,142021516,12/26/2014,0800,20,Olympic,2026,480,BIKE - STOLEN,IC,Invest Cont,  300      S  BERENDO                      ST,,"(34.0691, -118.2941)"
12/29/2014,142021527,12/29/2014,1100,20,Olympic,2079,480,BIKE - STOLEN,IC,Invest Cont,              VENICE                       BL,   HOOVER                       ST,"(34.0443, -118.291)"
12/28/2014,141121606,12/24/2014,0800,11,Northeast,1135,480,BIKE - STOLEN,IC,Invest Cont, 3400         DIVISION                     ST,,"(34.105, -118.2283)"
12/27/2014,140127910,12/26/2014,1945,01,Central,0152,480,BIKE - STOLEN,IC,Invest Cont,  500      W  6TH                          ST,,"(34.0481, -118.2542)"
12/27/2014,140127911,12/26/2014,2100,01,Central,0165,480,BIKE - STOLEN,IC,Invest Cont,              6TH                          ST,   SAN PEDRO                    ST,"(34.0443, -118.2485)"
12/27/2014,140222836,12/26/2014,1100,02,Rampart,0235,480,BIKE - STOLEN,IC,Invest Cont,              BEVERLY                      BL,   ALVARADO                     ST,"(34.0691, -118.2759)"
12/27/2014,140624749,12/25/2014,1200,06,Hollywood,0666,480,BIKE - STOLEN,IC,Invest Cont, 6400      W  SUNSET                       BL,,"(34.098, -118.3287)"
02/05/2014,140106399,12/28/2013,1100,01,Central,0138,480,BIKE - STOLEN,IC,Invest Cont,  200      S  SAN PEDRO                    ST,,"(34.0493, -118.2418)"
12/27/2014,141522638,12/26/2014,1658,15,N Hollywood,1559,480,BIKE - STOLEN,IC,Invest Cont,10100         CAMARILLO                    PL,,"(34.1577, -118.3515)"
12/26/2014,140127886,12/26/2014,1410,01,Central,0144,480,BIKE - STOLEN,IC,Invest Cont,  400      S  SPRING                       ST,,"(34.0488, -118.2483)"
12/26/2014,140624714,12/26/2014,1150,06,Hollywood,0639,480,BIKE - STOLEN,IC,Invest Cont, 5400         HOLLYWOOD                    BL,,"(34.1018, -118.3071)"
12/26/2014,140717879,12/25/2014,1200,07,Wilshire,0736,480,BIKE - STOLEN,IC,Invest Cont,  400      S  CLOVERDALE                   AV,,"(34.0669, -118.3462)"
12/26/2014,141019098,12/24/2014,0800,10,West Valley,1023,480,BIKE - STOLEN,IC,Invest Cont, 6600         VANALDEN                     AV,,"(34.1902, -118.5491)"
12/25/2014,140717851,12/23/2014,1745,07,Wilshire,0722,480,BIKE - STOLEN,IC,Invest Cont,  100      N  LA CIENEGA                   BL,,"(34.0761, -118.3766)"
12/24/2014,140222727,12/23/2014,1500,02,Rampart,0265,480,BIKE - STOLEN,IC,Invest Cont,  800      S  WESTLAKE                     AV,,"(34.0544, -118.2767)"
12/24/2014,140418305,12/24/2014,1020,04,Hollenbeck,0466,480,BIKE - STOLEN,IC,Invest Cont,              1ST                          ST,   MOTT,"(34.0435, -118.2092)"
12/23/2014,140127769,12/23/2014,1500,01,Central,0162,480,BIKE - STOLEN,IC,Invest Cont,              8TH,   FIGUEROA                     ST,"(34.0468, -118.2622)"
12/23/2014,140418249,12/23/2014,0005,04,Hollenbeck,0473,480,BIKE - STOLEN,IC,Invest Cont,  500      S  BREED                        ST,,"(34.0396, -118.214)"
12/23/2014,141522469,12/23/2014,0800,15,N Hollywood,1527,480,BIKE - STOLEN,IC,Invest Cont,11000         DEBBY                        ST,,"(34.184, -118.3738)"
12/22/2014,140127702,12/22/2014,0645,01,Central,0142,480,BIKE - STOLEN,IC,Invest Cont,  300      S  HOPE                         ST,,"(34.0537, -118.2523)"
12/22/2014,140624553,12/22/2014,1530,06,Hollywood,0645,480,BIKE - STOLEN,IC,Invest Cont, 7000         HOLLYWOOD                    BL,,"(34.1016, -118.3417)"
12/22/2014,140624601,12/22/2014,1540,06,Hollywood,0638,480,BIKE - STOLEN,IC,Invest Cont, 1800      N  WILTON                       PL,,"(34.1036, -118.3137)"
12/22/2014,140717778,12/22/2014,1330,07,Wilshire,0765,480,BIKE - STOLEN,IC,Invest Cont, 5000      W  PICO                         BL,,"(34.0478, -118.3459)"
12/22/2014,140717797,12/21/2014,1900,07,Wilshire,0702,480,BIKE - STOLEN,IC,Invest Cont,  900      N  MARTEL                       AV,,"(34.0872, -118.3511)"
12/22/2014,141616944,12/03/2014,1700,16,Foothill,1617,480,BIKE - STOLEN,IC,Invest Cont,10900         ORO VISTA                    AV,,"(34.267, -118.3157)"
12/22/2014,142021234,12/22/2014,1600,20,Olympic,2033,480,BIKE - STOLEN,IC,Invest Cont, 3600         WILSHIRE                     BL,,"(34.0617, -118.3085)"
12/21/2014,140127642,12/21/2014,0300,01,Central,0123,480,BIKE - STOLEN,IC,Invest Cont,  200      W  TEMPLE                       ST,,"(34.0549, -118.2426)"
12/21/2014,140127652,12/19/2014,1100,01,Central,0174,480,BIKE - STOLEN,IC,Invest Cont,  700      S  MAIN                         ST,,"(34.0439, -118.2514)"
12/21/2014,140301223,12/21/2014,0933,03,Southwest,0328,480,BIKE - STOLEN,IC,Invest Cont,  600      W  28TH                         ST,,"(34.0261, -118.2773)"
12/21/2014,140717717,12/21/2014,0340,07,Wilshire,0702,480,BIKE - STOLEN,IC,Invest Cont,  600      N  GARDNER                      ST,,"(34.0818, -118.3532)"
12/21/2014,141121288,12/19/2014,1100,11,Northeast,1172,480,BIKE - STOLEN,IC,Invest Cont, 2300         COVE                         AV,,"(34.0946, -118.2596)"
01/31/2014,142000510,12/23/2013,0900,20,Olympic,2034,480,BIKE - STOLEN,AO,Adult Other,              8TH                          ST,   NORMANDIE                    AV,"(34.0577, -118.3037)"
12/20/2014,140127592,12/15/2014,1500,01,Central,0176,480,BIKE - STOLEN,IC,Invest Cont,              7TH,   MAPLE,"(34.0424, -118.2493)"
12/20/2014,140127595,12/19/2014,2000,01,Central,0195,480,BIKE - STOLEN,IC,Invest Cont, 1800      S  MAIN                         ST,,"(34.0317, -118.2641)"
12/20/2014,140127597,12/19/2014,2015,01,Central,0162,480,BIKE - STOLEN,IC,Invest Cont,  700      S  OLIVE                        ST,,"(34.0467, -118.2556)"
12/20/2014,140326034,12/20/2014,1050,03,Southwest,0363,480,BIKE - STOLEN,IC,Invest Cont, 3600      W  MARTIN LUTHER KING JR        BL,,"(34.011, -118.3351)"
12/19/2014,140624357,12/19/2014,0625,06,Hollywood,0643,480,BIKE - STOLEN,IC,Invest Cont, 1500      N  FORMOSA                      AV,,"(34.098, -118.3468)"
12/19/2014,141121256,12/15/2014,1930,11,Northeast,1141,480,BIKE - STOLEN,IC,Invest Cont, 1700      N  EDGEMONT                     ST,,"(34.1018, -118.2962)"
12/19/2014,141323732,12/19/2014,1845,13,Newton,1313,480,BIKE - STOLEN,IC,Invest Cont,              MAPLE,   WASHINGTON,"(34.0286, -118.2622)"
12/18/2014,140624340,12/18/2014,2300,06,Hollywood,0659,480,BIKE - STOLEN,IC,Invest Cont, 5400      W  SUNSET                       BL,,"(34.0981, -118.3071)"
01/27/2014,140105759,12/15/2013,1600,01,Central,0162,480,BIKE - STOLEN,IC,Invest Cont,  700      W  9TH                          ST,,"(34.0458, -118.2614)"
12/17/2014,141018777,12/17/2014,1505,10,West Valley,1088,480,BIKE - STOLEN,IC,Invest Cont,16700         VENTURA                      BL,,"(34.1583, -118.497)"
12/17/2014,141522161,12/01/2014,1200,15,N Hollywood,1583,480,BIKE - STOLEN,IC,Invest Cont, 4100         RADFORD                      AV,,"(34.1457, -118.3923)"
12/16/2014,140717485,12/15/2014,2000,07,Wilshire,0713,480,BIKE - STOLEN,IC,Invest Cont,  400      N  SIERRA BONITA                AV,,"(34.0783, -118.3543)"
01/27/2014,142005168,12/27/2013,1200,20,Olympic,2046,480,BIKE - STOLEN,IC,Invest Cont,  800      S  BERENDO                      ST,,"(34.0578, -118.2941)"
12/16/2014,141121081,12/15/2014,2230,11,Northeast,1171,480,BIKE - STOLEN,IC,Invest Cont, 1800         LUCILE                       AV,,"(34.0941, -118.276)"
12/16/2014,141121115,12/13/2014,1700,11,Northeast,1123,480,BIKE - STOLEN,IC,Invest Cont, 3100         GLENDALE                     BL,,"(34.1162, -118.2627)"
12/16/2014,141121131,12/16/2014,1530,11,Northeast,1176,480,BIKE - STOLEN,IC,Invest Cont, 2300         ELMGROVE                     ST,,"(34.087, -118.2311)"
12/16/2014,141522107,12/16/2014,1830,15,N Hollywood,1591,480,BIKE - STOLEN,IC,Invest Cont,12400         VENTURA                      BL,,"(34.1429, -118.403)"
12/15/2014,140624109,12/15/2014,0800,06,Hollywood,0649,480,BIKE - STOLEN,IC,Invest Cont, 1600      N  HARVARD                      BL,,"(34.1, -118.3044)"
12/15/2014,141323513,12/12/2014,1700,13,Newton,1331,480,BIKE - STOLEN,IC,Invest Cont,  200      E  28TH                         ST,,"(34.0228, -118.2686)"
12/14/2014,140222266,12/13/2014,2230,02,Rampart,0299,480,BIKE - STOLEN,IC,Invest Cont,  900      W  17TH                         ST,,"(34.0389, -118.2762)"
12/14/2014,140325541,12/12/2014,0800,03,Southwest,0358,480,BIKE - STOLEN,IC,Invest Cont,  600         EXPOSITION                   BL,,"(34.0182, -118.2824)"
12/14/2014,140518584,11/26/2014,1500,05,Harbor,0541,480,BIKE - STOLEN,IC,Invest Cont, 1300         CAPITOL                      DR,,"(33.7542, -118.3071)"
12/13/2014,140127226,12/13/2014,1030,01,Central,0138,480,BIKE - STOLEN,IC,Invest Cont,              2ND                          ST,   CENTRAL                      ST,"(34.0498, -118.2426)"
12/13/2014,142020805,09/20/2014,1900,20,Olympic,2024,480,BIKE - STOLEN,IC,Invest Cont,  600      S  ARDMORE                      AV,,"(34.0636, -118.3016)"
12/11/2014,140325338,11/30/2014,1500,03,Southwest,0363,480,BIKE - STOLEN,IC,Invest Cont, 4100         CRENSHAW                     BL,,"(34.0102, -118.3351)"
12/11/2014,141521859,12/11/2014,1515,15,N Hollywood,1548,480,BIKE - STOLEN,IC,Invest Cont, 5300         LANKERSHIM                   BL,,"(34.167, -118.3759)"
12/10/2014,140126991,12/10/2014,0200,01,Central,0158,480,BIKE - STOLEN,IC,Invest Cont,              7TH                          ST,   CENTRAL,"(34.0389, -118.2442)"
12/10/2014,140325294,12/10/2014,0200,03,Southwest,0331,480,BIKE - STOLEN,IC,Invest Cont, 2600      S  RIMPAU                       BL,,"(34.0326, -118.3471)"
01/20/2014,140605125,12/30/2013,0800,06,Hollywood,0666,480,BIKE - STOLEN,IC,Invest Cont, 1200         WILCOX                       AV,,"(34.0926, -118.331)"
12/10/2014,141601583,12/10/2014,1300,16,Foothill,1654,480,BIKE - STOLEN,AO,Adult Other,10700         GLENOAKS                     BL,,"(34.264, -118.4011)"
12/10/2014,142020694,12/09/2014,1800,20,Olympic,2038,480,BIKE - STOLEN,IC,Invest Cont, 3100         WILSHIRE                     BL,,"(34.0618, -118.2891)"
12/09/2014,140518405,12/09/2014,2130,05,Harbor,0521,480,BIKE - STOLEN,IC,Invest Cont, 1700      N  GAFFEY                       ST,,"(33.7601, -118.2928)"
12/09/2014,141521739,11/26/2014,1530,15,N Hollywood,1516,480,BIKE - STOLEN,IC,Invest Cont, 6600         FARMDALE                     AV,,"(34.1903, -118.3812)"
01/18/2014,140204881,11/27/2013,1900,02,Rampart,0269,480,BIKE - STOLEN,IC,Invest Cont,  700      S  BIXEL                        ST,,"(34.0509, -118.2642)"
01/18/2014,140204882,06/29/2013,1300,02,Rampart,0269,480,BIKE - STOLEN,IC,Invest Cont,  700      S  BIXEL                        ST,,"(34.0509, -118.2642)"
12/09/2014,142020892,09/20/2014,0001,20,Olympic,2093,480,BIKE - STOLEN,IC,Invest Cont, 1900      W  20TH                         ST,,"(34.0382, -118.3003)"
12/08/2014,140518366,11/06/2014,1600,05,Harbor,0564,480,BIKE - STOLEN,IC,Invest Cont,  200      W  5TH                          ST,,"(33.7403, -118.2814)"
12/08/2014,140623763,12/07/2014,2000,06,Hollywood,0666,480,BIKE - STOLEN,IC,Invest Cont, 6500      W  SUNSET                       BL,,"(34.098, -118.3316)"
12/08/2014,141120749,12/04/2014,1500,11,Northeast,1133,480,BIKE - STOLEN,IC,Invest Cont, 3300         PERLITA                      AV,,"(34.1156, -118.2543)"
12/07/2014,140126793,12/07/2014,0035,01,Central,0105,480,BIKE - STOLEN,IC,Invest Cont,  400         SAVOY                        ST,,"(34.0695, -118.2324)"
12/07/2014,140623679,12/06/2014,2100,06,Hollywood,0642,480,BIKE - STOLEN,IC,Invest Cont, 1400      N  FAIRFAX                      AV,,"(34.0962, -118.3615)"
12/06/2014,140126795,12/05/2014,0001,01,Central,0111,480,BIKE - STOLEN,IC,Invest Cont,  600      N  BROADWAY,,"(34.0586, -118.2402)"
12/06/2014,142119301,12/05/2014,0700,21,Topanga,2177,480,BIKE - STOLEN,IC,Invest Cont,21200         BURBANK                      BL,,"(34.1733, -118.5941)"
12/05/2014,140518242,12/05/2014,0830,05,Harbor,0525,480,BIKE - STOLEN,IC,Invest Cont,  400         MARINE                       AV,,"(33.7741, -118.2633)"
12/04/2014,140126570,12/03/2014,0845,01,Central,0157,480,BIKE - STOLEN,IC,Invest Cont,              7TH                          ST,   BROADWAY,"(34.0404, -118.2464)"
12/04/2014,140126586,12/02/2014,1800,01,Central,0176,480,BIKE - STOLEN,IC,Invest Cont,  800      S  LOS ANGELES                  ST,,"(34.0419, -118.2523)"
12/04/2014,140518180,12/03/2014,1530,05,Harbor,0563,480,BIKE - STOLEN,IC,Invest Cont,              10TH                         ST,   GAFFEY,"(33.7353, -118.3009)"
12/04/2014,140518192,12/04/2014,1640,05,Harbor,0585,480,BIKE - STOLEN,IC,Invest Cont,  500      W  22ND                         ST,,"(33.7243, -118.288)"
12/04/2014,141018199,12/04/2014,0910,10,West Valley,1011,480,BIKE - STOLEN,IC,Invest Cont,18900         SHERMAN                      WY,,"(34.2011, -118.5448)"
12/04/2014,141120588,11/21/2014,0600,11,Northeast,1143,480,BIKE - STOLEN,IC,Invest Cont, 4100         PROSPECT                     AV,,"(34.1018, -118.2804)"
12/04/2014,141718676,12/01/2014,1900,17,Devonshire,1764,480,BIKE - STOLEN,IC,Invest Cont, 9500         BOTHWELL                     RD,,"(34.2435, -118.5615)"
12/04/2014,142020421,12/04/2014,2100,20,Olympic,2036,480,BIKE - STOLEN,IC,Invest Cont,              VERMONT                      AV,   7TH                          ST,"(34.0583, -118.2916)"
12/03/2014,141120517,11/26/2014,1300,11,Northeast,1143,480,BIKE - STOLEN,IC,Invest Cont, 3900         FRANKLIN                     AV,,"(34.1042, -118.2768)"
12/03/2014,142119137,12/01/2014,2000,21,Topanga,2138,480,BIKE - STOLEN,IC,Invest Cont,20300         SHERMAN                      WY,,"(34.201, -118.5754)"
12/02/2014,140221556,11/19/2014,2130,02,Rampart,0291,480,BIKE - STOLEN,IC,Invest Cont, 1400         ALVARADO                     TR,,"(34.045, -118.2818)"
12/02/2014,141120467,11/17/2014,0320,11,Northeast,1142,480,BIKE - STOLEN,IC,Invest Cont, 2000         DRACENA                      DR,,"(34.1082, -118.2902)"
12/02/2014,141322760,12/02/2014,0810,13,Newton,1321,480,BIKE - STOLEN,IC,Invest Cont,  300      W  ADAMS                        BL,,"(34.0265, -118.2723)"
12/01/2014,140126427,11/29/2014,1500,01,Central,0162,480,BIKE - STOLEN,IC,Invest Cont,  700      W  7TH                          ST,,"(34.048, -118.2577)"
12/01/2014,140716887,11/25/2014,1700,07,Wilshire,0723,480,BIKE - STOLEN,IC,Invest Cont,  100      S  HAYWORTH                     AV,,"(34.0743, -118.3626)"
12/01/2014,141521328,12/01/2014,1740,15,N Hollywood,1524,480,BIKE - STOLEN,IC,Invest Cont,              VICTORY                      BL,   LAUREL CANYON                BL,"(34.1867, -118.4011)"
11/30/2014,140518006,11/30/2014,0800,05,Harbor,0514,480,BIKE - STOLEN,IC,Invest Cont, 1500         WILMINGTON                   BL,,"(33.7926, -118.2751)"
01/09/2014,140304423,12/22/2013,0600,03,Southwest,0396,480,BIKE - STOLEN,IC,Invest Cont,  800      W  42ND                         PL,,"(34.0065, -118.2872)"
11/30/2014,141120376,11/27/2014,1700,11,Northeast,1153,480,BIKE - STOLEN,IC,Invest Cont, 1900      N  HOBART                       BL,,"(34.1054, -118.306)"
11/29/2014,140126370,11/29/2014,1600,01,Central,0181,480,BIKE - STOLEN,IC,Invest Cont, 1200      S  FIGUEROA                     ST,,"(34.0423, -118.2666)"
11/29/2014,140417355,11/27/2014,1800,04,Hollenbeck,0451,480,BIKE - STOLEN,IC,Invest Cont,  200         CANCION                      CT,,"(34.0488, -118.2227)"
11/28/2014,140126308,11/26/2014,0900,01,Central,0111,480,BIKE - STOLEN,IC,Invest Cont,  600      N  GRAND                        AV,,"(34.0606, -118.2439)"
11/28/2014,140417336,11/26/2014,0830,04,Hollenbeck,0424,480,BIKE - STOLEN,IC,Invest Cont, 2000      N  SOTO                         ST,,"(34.0665, -118.1959)"
11/28/2014,141521213,11/28/2014,1000,15,N Hollywood,1545,480,BIKE - STOLEN,IC,Invest Cont,11900         MAGNOLIA                     BL,,"(34.1649, -118.3922)"
11/28/2014,141521214,10/27/2014,1500,15,N Hollywood,1586,480,BIKE - STOLEN,IC,Invest Cont, 4000         LANKERSHIM                   BL,,"(34.1416, -118.361)"
11/28/2014,141616175,11/28/2014,0010,16,Foothill,1651,480,BIKE - STOLEN,IC,Invest Cont, 9700         HADDON                       AV,,"(34.2463, -118.4131)"
11/28/2014,142020139,11/28/2014,0100,20,Olympic,2029,480,BIKE - STOLEN,IC,Invest Cont,  400      S  VIRGIL                       AV,,"(34.0667, -118.2871)"
